Entry	Entry name	Status	Protein names	Gene names	Organism	Length
Q1MBL8	XYLA_RHIL3	reviewed	Xylose isomerase (EC 5.3.1.5)	xylA RL4176	Rhizobium leguminosarum bv. viciae (strain 3841)	436
C6DIH5	XYLA_PECCP	reviewed	Xylose isomerase (EC 5.3.1.5)	xylA PC1_4155	Pectobacterium carotovorum subsp. carotovorum (strain PC1)	440
Q93RJ9	XYLA_STROI	reviewed	Xylose isomerase (EC 5.3.1.5)	xylA	Streptomyces olivaceoviridis (Streptomyces corchorusii)	388
Q8A1G2	SUSD_BACTN	reviewed	Starch-binding protein SusD (Starch-utilization system protein D)	susD BT_3701	Bacteroides thetaiotaomicron (strain ATCC 29148 / DSM 2079 / NCTC 10582 / E50 / VPI-5482)	551
P29442	XYLA_KLEPN	reviewed	Xylose isomerase (XI) (EC 5.3.1.5)	xylA	Klebsiella pneumoniae	440
A0AF79	XYLA_LISW6	reviewed	Xylose isomerase (EC 5.3.1.5)	xylA lwe0243	Listeria welshimeri serovar 6b (strain ATCC 35897 / DSM 20650 / SLCC5334)	435
O43097	XYNA_THELA	reviewed	Endo-1,4-beta-xylanase (Xylanase) (EC 3.2.1.8) (1,4-beta-D-xylan xylanohydrolase)	XYNA	Thermomyces lanuginosus (Humicola lanuginosa)	225
Q13RB8	XYLA_PARXL	reviewed	Xylose isomerase (EC 5.3.1.5)	xylA Bxeno_B0403 Bxe_B2622	Paraburkholderia xenovorans (strain LB400)	440
Q12667	XYNA_PIRSP	reviewed	Endo-1,4-beta-xylanase A (EC 3.2.1.8) (1,4-beta-D-xylan xylanohydrolase) (Xylanase A) (XYLA)	XYNA	Piromyces sp.	625
Q652A8	UGE3_ORYSJ	reviewed	UDP-glucose 4-epimerase 3 (OsUGE-3) (EC 5.1.3.2) (UDP-galactose 4-epimerase 3)	UGE-3 Os09g0526700 LOC_Os09g35800 OJ1439_F07.18 OsJ_30076	Oryza sativa subsp. japonica (Rice)	373
B5BKK4	ULAD_SALPK	reviewed	3-keto-L-gulonate-6-phosphate decarboxylase UlaD (EC 4.1.1.85) (3-dehydro-L-gulonate-6-phosphate decarboxylase) (KGPDC) (L-ascorbate utilization protein D)	ulaD SSPA3903	Salmonella paratyphi A (strain AKU_12601)	216
B4TT28	ULAD_SALSV	reviewed	3-keto-L-gulonate-6-phosphate decarboxylase UlaD (EC 4.1.1.85) (3-dehydro-L-gulonate-6-phosphate decarboxylase) (KGPDC) (L-ascorbate utilization protein D)	ulaD SeSA_A4654	Salmonella schwarzengrund (strain CVM19633)	216
Q8Z169	ULAD_SALTI	reviewed	3-keto-L-gulonate-6-phosphate decarboxylase UlaD (EC 4.1.1.85) (3-dehydro-L-gulonate-6-phosphate decarboxylase) (KGPDC) (L-ascorbate utilization protein D)	ulaD STY4742 t4437	Salmonella typhi	216
B5Z2K4	ULAF_ECO5E	reviewed	L-ribulose-5-phosphate 4-epimerase UlaF (EC 5.1.3.4) (L-ascorbate utilization protein F) (Phosphoribulose isomerase)	ulaF ECH74115_5714	Escherichia coli O157:H7 (strain EC4115 / EHEC)	228
Q0SX89	ULAD_SHIF8	reviewed	3-keto-L-gulonate-6-phosphate decarboxylase UlaD (EC 4.1.1.85) (3-dehydro-L-gulonate-6-phosphate decarboxylase) (KGPDC) (L-ascorbate utilization protein D)	ulaD SFV_4352	Shigella flexneri serotype 5b (strain 8401)	216
Q2LMP0	XY11A_BOTFU	reviewed	Endo-1,4-beta-xylanase 11A (Xylanase 11A) (EC 3.2.1.8) (1,4-beta-D-xylan xylanohydrolase 11A)	xyn11A	Botryotinia fuckeliana (Noble rot fungus) (Botrytis cinerea)	227
P83513	XY11A_PSEXY	reviewed	Bifunctional xylanase/deacetylase [Includes: Endo-1,4-beta-xylanase 11A (EC 3.2.1.8) (Xylanase XynT) (Xylanase xyn11A); Acetylated xylan deacetylase (EC 3.5.1.-)]	xyn11A xynT	Pseudobutyrivibrio xylanivorans	602
Q6ZDJ7	UGE2_ORYSJ	reviewed	UDP-glucose 4-epimerase 2 (OsUGE-2) (EC 5.1.3.2) (UDP-galactose 4-epimerase 2)	UGE-2 Os08g0374800 LOC_Os08g28730 P0436B06.11	Oryza sativa subsp. japonica (Rice)	408
Q8X167	XKS1_ASPNG	reviewed	D-xylulose kinase A (Xylulokinase A) (EC 2.7.1.17)	xkiA	Aspergillus niger	570
A8G7W8	XYLA_SERP5	reviewed	Xylose isomerase (EC 5.3.1.5)	xylA Spro_0098	Serratia proteamaculans (strain 568)	439
P56681	XYLA_THECA	reviewed	Xylose isomerase (EC 5.3.1.5)	xylA	Thermus caldophilus	387
B0XP71	XYND_ASPFC	reviewed	Probable exo-1,4-beta-xylosidase xlnD (EC 3.2.1.37) (1,4-beta-D-xylan xylohydrolase xlnD) (Beta-xylosidase A) (Beta-xylosidase xlnD) (Xylobiase xlnD)	xlnD xylA AFUB_016310	Neosartorya fumigata (strain CEA10 / CBS 144.89 / FGSC A1163) (Aspergillus fumigatus)	792
Q944A6	SNF4_ARATH	reviewed	Sucrose nonfermenting 4-like protein (SNF4) (CBS domain-containing protein CBSCBS3) (SNF1-related protein kinase regulatory subunit betagamma) (AKIN subunit betagamma) (AKINbetagamma)	SNF4 CBSCBS3 At1g09020 F7G19.11	Arabidopsis thaliana (Mouse-ear cress)	487
A7LXT5	SUSD_BACO1	reviewed	SusD-like protein BACOVA_02651	BACOVA_02651	Bacteroides ovatus (strain ATCC 8483 / DSM 1896 / JCM 5824 / NCTC 11153)	546
Q09123	SCRK_FUSMR	reviewed	Fructokinase (EC 2.7.1.4) (Fragment)	scrK	Fusobacterium mortiferum	27
P67968	INS_MELGA	reviewed	Insulin [Cleaved into: Insulin B chain; Insulin A chain]	INS	Meleagris gallopavo (Wild turkey)	51
P0A759	NAGB_ECOLI	reviewed	Glucosamine-6-phosphate deaminase (EC 3.5.99.6) (GlcN6P deaminase) (GNPDA) (Glucosamine-6-phosphate isomerase)	nagB glmD b0678 JW0664	Escherichia coli (strain K12)	266
Q02Y08	NAGB_LACLS	reviewed	Glucosamine-6-phosphate deaminase (EC 3.5.99.6) (GlcN6P deaminase) (GNPDA) (Glucosamine-6-phosphate isomerase)	nagB LACR_1667	Lactococcus lactis subsp. cremoris (strain SK11)	235
Q033M5	NAGB_LACP3	reviewed	Glucosamine-6-phosphate deaminase (EC 3.5.99.6) (GlcN6P deaminase) (GNPDA) (Glucosamine-6-phosphate isomerase)	nagB LSEI_2889	Lactobacillus paracasei (strain ATCC 334 / BCRC 17002 / CIP 107868 / KCTC 3260 / NRRL B-441)	236
C5B754	NANE_EDWI9	reviewed	Putative N-acetylmannosamine-6-phosphate 2-epimerase (EC 5.1.3.9) (ManNAc-6-P epimerase)	nanE NT01EI_0599	Edwardsiella ictaluri (strain 93-146)	235
B6I1U1	NANE_ECOSE	reviewed	Putative N-acetylmannosamine-6-phosphate 2-epimerase (EC 5.1.3.9) (ManNAc-6-P epimerase)	nanE ECSE_3502	Escherichia coli (strain SE11)	229
P34480	NAGA_CAEEL	reviewed	N-acetylglucosamine-6-phosphate deacetylase (GlcNAc 6-P deacetylase) (EC 3.5.1.25)	F59B2.3	Caenorhabditis elegans	418
Q04G36	NAGB_OENOB	reviewed	Glucosamine-6-phosphate deaminase (EC 3.5.99.6) (GlcN6P deaminase) (GNPDA) (Glucosamine-6-phosphate isomerase)	nagB OEOE_0644	Oenococcus oeni (strain ATCC BAA-331 / PSU-1)	236
Q3ID09	NAGB_PSEHT	reviewed	Glucosamine-6-phosphate deaminase (EC 3.5.99.6) (GlcN6P deaminase) (GNPDA) (Glucosamine-6-phosphate isomerase)	nagB PSHAb0148	Pseudoalteromonas haloplanktis (strain TAC 125)	268
A9N4M6	NAGK_SALPB	reviewed	N-acetyl-D-glucosamine kinase (EC 2.7.1.59) (GlcNAc kinase)	nagK SPAB_02298	Salmonella paratyphi B (strain ATCC BAA-1250 / SPB7)	303
Q5PGR8	NAGK_SALPA	reviewed	N-acetyl-D-glucosamine kinase (EC 2.7.1.59) (GlcNAc kinase)	nagK SPA1630	Salmonella paratyphi A (strain ATCC 9150 / SARB42)	303
Q185B2	NANE_PEPD6	reviewed	Putative N-acetylmannosamine-6-phosphate 2-epimerase (EC 5.1.3.9) (ManNAc-6-P epimerase)	nanE CD630_22410	Peptoclostridium difficile (strain 630) (Clostridium difficile)	223
Q0CBV0	PLYB_ASPTN	reviewed	Probable pectate lyase B (EC 4.2.2.2)	plyB ATEG_08834	Aspergillus terreus (strain NIH 2624 / FGSC A1156)	325
P19103	PPR1A_RAT	reviewed	Protein phosphatase 1 regulatory subunit 1A (Protein phosphatase inhibitor 1) (I-1) (IPP-1)	Ppp1r1a Ipp1	Rattus norvegicus (Rat)	171
A4QH44	NAGB_CORGB	reviewed	Glucosamine-6-phosphate deaminase (EC 3.5.99.6) (GlcN6P deaminase) (GNPDA) (Glucosamine-6-phosphate isomerase)	nagB cgR_2549	Corynebacterium glutamicum (strain R)	253
Q13522	PPR1A_HUMAN	reviewed	Protein phosphatase 1 regulatory subunit 1A (Protein phosphatase inhibitor 1) (I-1) (IPP-1)	PPP1R1A IPP1	Homo sapiens (Human)	171
Q8NJK6	PELF_ASPNG	reviewed	Probable pectin lyase F (PLF) (EC 4.2.2.10)	pelF	Aspergillus niger	476
Q040J1	MURQ_LACGA	reviewed	N-acetylmuramic acid 6-phosphate etherase (MurNAc-6-P etherase) (EC 4.2.1.126) (N-acetylmuramic acid 6-phosphate hydrolase) (N-acetylmuramic acid 6-phosphate lyase)	murQ LGAS_1857	Lactobacillus gasseri (strain ATCC 33323 / DSM 20243 / JCM 1131 / NCIMB 11718 / AM63)	297
Q8BZF8	PGM5_MOUSE	reviewed	Phosphoglucomutase-like protein 5	Pgm5	Mus musculus (Mouse)	567
A2C9U9	MURQ_PROM3	reviewed	N-acetylmuramic acid 6-phosphate etherase (MurNAc-6-P etherase) (EC 4.2.1.126) (N-acetylmuramic acid 6-phosphate hydrolase) (N-acetylmuramic acid 6-phosphate lyase)	murQ P9303_15151	Prochlorococcus marinus (strain MIT 9303)	316
O66932	PHSG_AQUAE	reviewed	Glycogen phosphorylase (EC 2.4.1.1)	glgP aq_717	Aquifex aeolicus (strain VF5)	692
Q6GCT5	MURQ_STAAS	reviewed	N-acetylmuramic acid 6-phosphate etherase (MurNAc-6-P etherase) (EC 4.2.1.126) (N-acetylmuramic acid 6-phosphate hydrolase) (N-acetylmuramic acid 6-phosphate lyase)	murQ SAS0166	Staphylococcus aureus (strain MSSA476)	299
Q3AXW8	MURQ_SYNS9	reviewed	N-acetylmuramic acid 6-phosphate etherase (MurNAc-6-P etherase) (EC 4.2.1.126) (N-acetylmuramic acid 6-phosphate hydrolase) (N-acetylmuramic acid 6-phosphate lyase)	murQ Syncc9902_1095	Synechococcus sp. (strain CC9902)	316
Q0SWI8	NANA_CLOPS	reviewed	N-acetylneuraminate lyase (NAL) (Neu5Ac lyase) (EC 4.1.3.3) (N-acetylneuraminate pyruvate-lyase) (N-acetylneuraminic acid aldolase) (Sialate lyase) (Sialic acid aldolase) (Sialic acid lyase)	nanA CPR_0175	Clostridium perfringens (strain SM101 / Type A)	288
C4ZSW3	NANA_ECOBW	reviewed	N-acetylneuraminate lyase (NAL) (Neu5Ac lyase) (EC 4.1.3.3) (N-acetylneuraminate pyruvate-lyase) (N-acetylneuraminic acid aldolase) (Sialate lyase) (Sialic acid aldolase) (Sialic acid lyase)	nanA BWG_2926	Escherichia coli (strain K12 / MC4100 / BW2952)	297
B7NKT6	NANA_ECO7I	reviewed	N-acetylneuraminate lyase (NAL) (Neu5Ac lyase) (EC 4.1.3.3) (N-acetylneuraminate pyruvate-lyase) (N-acetylneuraminic acid aldolase) (Sialate lyase) (Sialic acid aldolase) (Sialic acid lyase)	nanA ECIAI39_3714	Escherichia coli O7:K1 (strain IAI39 / ExPEC)	297
A4TMY1	MURQ_YERPP	reviewed	N-acetylmuramic acid 6-phosphate etherase (MurNAc-6-P etherase) (EC 4.2.1.126) (N-acetylmuramic acid 6-phosphate hydrolase) (N-acetylmuramic acid 6-phosphate lyase)	murQ YPDSF_2268	Yersinia pestis (strain Pestoides F)	295
P44539	NANA_HAEIN	reviewed	N-acetylneuraminate lyase (NAL) (Neu5Ac lyase) (EC 4.1.3.3) (N-acetylneuraminate pyruvate-lyase) (N-acetylneuraminic acid aldolase) (Sialate lyase) (Sialic acid aldolase) (Sialic acid lyase)	nanA HI_0142	Haemophilus influenzae (strain ATCC 51907 / DSM 11121 / KW20 / Rd)	293
O02623	PDK_ASCSU	reviewed	[Pyruvate dehydrogenase (acetyl-transferring)] kinase, mitochondrial (Pyruvate dehydrogenase kinase) (EC 2.7.11.2)		Ascaris suum (Pig roundworm) (Ascaris lumbricoides)	399
B7MBY4	NANK_ECO45	reviewed	N-acetylmannosamine kinase (EC 2.7.1.60) (ManNAc kinase) (N-acetyl-D-mannosamine kinase)	nanK ECS88_3599	Escherichia coli O45:K1 (strain S88 / ExPEC)	291
Q4QP43	NANK_HAEI8	reviewed	N-acetylmannosamine kinase (EC 2.7.1.60) (ManNAc kinase) (N-acetyl-D-mannosamine kinase)	nanK NTHI0230	Haemophilus influenzae (strain 86-028NP)	300
Q6GK90	PFLB_STAAR	reviewed	Formate acetyltransferase (EC 2.3.1.54) (Pyruvate formate-lyase)	pflB SAR0217	Staphylococcus aureus (strain MRSA252)	749
Q3L245	PDH1_LEUMG	reviewed	Pyranose dehydrogenase 1 (PDH 1) (EC 1.1.99.29) (Pyranose:quinone oxidoreductase 1)	pdh1	Leucoagaricus meleagris (Western flat-topped agaric) (Agaricus meleagris)	602
Q8Z3F1	NANK_SALTI	reviewed	N-acetylmannosamine kinase (EC 2.7.1.60) (ManNAc kinase) (N-acetyl-D-mannosamine kinase)	nanK STY3516 t3253	Salmonella typhi	291
B2U1W2	NANK_SHIB3	reviewed	N-acetylmannosamine kinase (EC 2.7.1.60) (ManNAc kinase) (N-acetyl-D-mannosamine kinase)	nanK SbBS512_E3554	Shigella boydii serotype 18 (strain CDC 3083-94 / BS512)	291
P26269	ODPB_ASCSU	reviewed	Pyruvate dehydrogenase E1 component subunit beta, mitochondrial (PDHE1-B) (EC 1.2.4.1)		Ascaris suum (Pig roundworm) (Ascaris lumbricoides)	361
Q6G6I3	PGCA_STAAS	reviewed	Phosphoglucomutase (PGM) (EC 5.4.2.2) (Alpha-phosphoglucomutase) (Glucose phosphomutase)	pgcA SAS2378	Staphylococcus aureus (strain MSSA476)	552
Q49WH7	PGCA_STAS1	reviewed	Phosphoglucomutase (PGM) (EC 5.4.2.2) (Alpha-phosphoglucomutase) (Glucose phosphomutase)	pgcA SSP1737	Staphylococcus saprophyticus subsp. saprophyticus (strain ATCC 15305 / DSM 20229 / NCIMB 8711 / NCTC 7292 / S-41)	552
P72785	MALQ_SYNY3	reviewed	4-alpha-glucanotransferase (EC 2.4.1.25) (Amylomaltase) (Disproportionating enzyme) (D-enzyme)	malQ sll1676	Synechocystis sp. (strain PCC 6803 / Kazusa)	505
A0KPL4	HLDE_AERHH	reviewed	Bifunctional protein HldE [Includes: D-beta-D-heptose 7-phosphate kinase (EC 2.7.1.167) (D-beta-D-heptose 7-phosphotransferase) (D-glycero-beta-D-manno-heptose-7-phosphate kinase); D-beta-D-heptose 1-phosphate adenylyltransferase (EC 2.7.7.70) (D-glycero-beta-D-manno-heptose 1-phosphate adenylyltransferase)]	hldE AHA_3767	Aeromonas hydrophila subsp. hydrophila (strain ATCC 7966 / DSM 30187 / JCM 1027 / KCTC 2358 / NCIMB 9240)	475
A1UNJ0	MAK_MYCSK	reviewed	Maltokinase (MaK) (EC 2.7.1.175) (Maltose-1-phosphate synthase)	mak Mkms_5209	Mycobacterium sp. (strain KMS)	444
A6TF41	MALT_KLEP7	reviewed	HTH-type transcriptional regulator MalT (ATP-dependent transcriptional activator MalT)	malT KPN78578_37510 KPN_03788	Klebsiella pneumoniae subsp. pneumoniae (strain ATCC 700721 / MGH 78578)	901
Q73U39	MAK_MYCPA	reviewed	Maltokinase (MaK) (EC 2.7.1.175) (Maltose-1-phosphate synthase)	mak MAP_3529	Mycobacterium paratuberculosis (strain ATCC BAA-968 / K-10)	452
B7MAC8	HLDE_ECO45	reviewed	Bifunctional protein HldE [Includes: D-beta-D-heptose 7-phosphate kinase (EC 2.7.1.167) (D-beta-D-heptose 7-phosphotransferase) (D-glycero-beta-D-manno-heptose-7-phosphate kinase); D-beta-D-heptose 1-phosphate adenylyltransferase (EC 2.7.7.70) (D-glycero-beta-D-manno-heptose 1-phosphate adenylyltransferase)]	hldE ECS88_3449	Escherichia coli O45:K1 (strain S88 / ExPEC)	477
P49840	GSK3A_HUMAN	reviewed	Glycogen synthase kinase-3 alpha (GSK-3 alpha) (EC 2.7.11.26) (Serine/threonine-protein kinase GSK3A) (EC 2.7.11.1)	GSK3A	Homo sapiens (Human)	483
A6LTA6	HPRK_CLOB8	reviewed	HPr kinase/phosphorylase (HPrK/P) (EC 2.7.11.-) (EC 2.7.4.-) (HPr(Ser) kinase/phosphorylase)	hprK Cbei_1408	Clostridium beijerinckii (strain ATCC 51743 / NCIMB 8052) (Clostridium acetobutylicum)	302
P67910	HLDD_ECOLI	reviewed	ADP-L-glycero-D-manno-heptose-6-epimerase (EC 5.1.3.20) (ADP-L-glycero-beta-D-manno-heptose-6-epimerase) (ADP-glyceromanno-heptose 6-epimerase) (ADP-hep 6-epimerase) (AGME)	hldD htrM rfaD waaD b3619 JW3594	Escherichia coli (strain K12)	310
B1LK58	HLDD_ECOSM	reviewed	ADP-L-glycero-D-manno-heptose-6-epimerase (EC 5.1.3.20) (ADP-L-glycero-beta-D-manno-heptose-6-epimerase) (ADP-glyceromanno-heptose 6-epimerase) (ADP-hep 6-epimerase) (AGME)	hldD EcSMS35_3956	Escherichia coli (strain SMS-3-5 / SECEC)	310
Q3A526	HLDE_PELCD	reviewed	Bifunctional protein HldE [Includes: D-beta-D-heptose 7-phosphate kinase (EC 2.7.1.167) (D-beta-D-heptose 7-phosphotransferase) (D-glycero-beta-D-manno-heptose-7-phosphate kinase); D-beta-D-heptose 1-phosphate adenylyltransferase (EC 2.7.7.70) (D-glycero-beta-D-manno-heptose 1-phosphate adenylyltransferase)]	hldE Pcar_1282	Pelobacter carbinolicus (strain DSM 2380 / NBRC 103641 / GraBd1)	490
P09535	IGF2_MOUSE	reviewed	Insulin-like growth factor II (IGF-II) (Multiplication-stimulating polypeptide) [Cleaved into: Insulin-like growth factor II; Preptin]	Igf2 Igf-2	Mus musculus (Mouse)	180
A4XPU9	HLDE_PSEMY	reviewed	Bifunctional protein HldE [Includes: D-beta-D-heptose 7-phosphate kinase (EC 2.7.1.167) (D-beta-D-heptose 7-phosphotransferase) (D-glycero-beta-D-manno-heptose-7-phosphate kinase); D-beta-D-heptose 1-phosphate adenylyltransferase (EC 2.7.7.70) (D-glycero-beta-D-manno-heptose 1-phosphate adenylyltransferase)]	hldE Pmen_0597	Pseudomonas mendocina (strain ymp)	473
B2U5D7	HLDD_SHIB3	reviewed	ADP-L-glycero-D-manno-heptose-6-epimerase (EC 5.1.3.20) (ADP-L-glycero-beta-D-manno-heptose-6-epimerase) (ADP-glyceromanno-heptose 6-epimerase) (ADP-hep 6-epimerase) (AGME)	hldD SbBS512_E4046	Shigella boydii serotype 18 (strain CDC 3083-94 / BS512)	310
B9J5G3	HPRK_BACCQ	reviewed	HPr kinase/phosphorylase (HPrK/P) (EC 2.7.11.-) (EC 2.7.4.-) (HPr(Ser) kinase/phosphorylase)	hprK BCQ_4984	Bacillus cereus (strain Q1)	309
Q9HVW0	KDSD_PSEAE	reviewed	Arabinose 5-phosphate isomerase KdsD (API) (EC 5.3.1.13) (Pa-KdsD)	kdsD PA4457	Pseudomonas aeruginosa (strain ATCC 15692 / DSM 22644 / CIP 104116 / JCM 14847 / LMG 12228 / 1C / PRS 101 / PAO1)	326
P01325	INS1_MOUSE	reviewed	Insulin-1 [Cleaved into: Insulin-1 B chain; Insulin-1 A chain]	Ins1 Ins-1	Mus musculus (Mouse)	108
Q38997	KIN10_ARATH	reviewed	SNF1-related protein kinase catalytic subunit alpha KIN10 (AKIN10) (EC 2.7.11.1) (AKIN alpha-2) (AKINalpha2) (SNF1-related kinase 1.1) (SnRK1.1)	KIN10 AK21 AKIN10 SKIN10 SNR2 SNRK1.1 At3g01090 T4P13.22	Arabidopsis thaliana (Mouse-ear cress)	512
P41522	INS_ANGAN	reviewed	Insulin [Cleaved into: Insulin A chain] (Fragment)	ins	Anguilla anguilla (European freshwater eel) (Muraena anguilla)	53
Q6DB88	RBSD_PECAS	reviewed	D-ribose pyranase (EC 5.4.99.62)	rbsD ECA0010	Pectobacterium atrosepticum (strain SCRI 1043 / ATCC BAA-672) (Erwinia carotovora subsp. atroseptica)	139
A2R2L1	RGLA_ASPNC	reviewed	Probable rhamnogalacturonate lyase A (EC 4.2.2.23)	rglA An14g01130	Aspergillus niger (strain CBS 513.88 / FGSC A1513)	531
A8GLK3	RBSD_SERP5	reviewed	D-ribose pyranase (EC 5.4.99.62)	rbsD Spro_4901	Serratia proteamaculans (strain 568)	139
Q2G1A5	RBSD_STAA8	reviewed	D-ribose pyranase (EC 5.4.99.62)	rbsD SAOUHSC_00240	Staphylococcus aureus (strain NCTC 8325)	134
A6QDP3	RBSD_STAAE	reviewed	D-ribose pyranase (EC 5.4.99.62)	rbsD NWMN_0203	Staphylococcus aureus (strain Newman)	134
Q87H78	RBSD_VIBPA	reviewed	D-ribose pyranase (EC 5.4.99.62)	rbsD VPA1087	Vibrio parahaemolyticus serotype O3:K6 (strain RIMD 2210633)	139
P32156	RHAM_ECOLI	reviewed	L-rhamnose mutarotase (EC 5.1.3.32) (Rhamnose 1-epimerase) (Type-3 mutarotase)	rhaM yiiL b3901 JW3872	Escherichia coli (strain K12)	104
Q2U7A4	RHGE_ASPOR	reviewed	Probable rhamnogalacturonase E (RGase E) (RHG E) (EC 3.2.1.-)	rhgE AO090124000009	Aspergillus oryzae (strain ATCC 42149 / RIB 40) (Yellow koji mold)	432
Q6NQ51	RRT4_ARATH	reviewed	Rhamnogalacturonan I rhamnosyltransferase 1 (EC 2.4.1.351) (O-fucosyltransferase 3) (O-FucT-3) (O-fucosyltransferase family protein)	RRT4 OFUT3 At1g14020 F16A14.24 F7A19.11	Arabidopsis thaliana (Mouse-ear cress)	499
Q98B72	RHAM_RHILO	reviewed	L-rhamnose mutarotase (EC 5.1.3.32) (Rhamnose 1-epimerase) (Type-3 mutarotase)	rhaM mll5702	Mesorhizobium japonicum (strain LMG 29417 / CECT 9101 / MAFF 303099) (Mesorhizobium loti (strain MAFF 303099))	105
B5QWX9	RHAM_SALEP	reviewed	L-rhamnose mutarotase (EC 5.1.3.32) (Rhamnose 1-epimerase) (Type-3 mutarotase)	rhaM SEN3834	Salmonella enteritidis PT4 (strain P125109)	104
B8NJB0	RGXA_ASPFN	reviewed	Putative galacturan 1,4-alpha-galacturonidase A (EC 3.2.1.67) (Exopolygalacturonase A) (Exorhamnogalacturonase A) (Poly(1,4-alpha-D-galacturonide)galacturonohydrolase rgxA)	rgxA AFLA_065430	Aspergillus flavus (strain ATCC 200026 / FGSC A1120 / NRRL 3357 / JCM 12722 / SRRC 167)	437
B5RFC8	RHAM_SALG2	reviewed	L-rhamnose mutarotase (EC 5.1.3.32) (Rhamnose 1-epimerase) (Type-3 mutarotase)	rhaM SG3379	Salmonella gallinarum (strain 287/91 / NCTC 13346)	104
P00489	PYGM_RABIT	reviewed	Glycogen phosphorylase, muscle form (EC 2.4.1.1) (Myophosphorylase)	PYGM	Oryctolagus cuniculus (Rabbit)	843
C1D8A6	RBSD_LARHH	reviewed	D-ribose pyranase (EC 5.4.99.62)	rbsD LHK_01711	Laribacter hongkongensis (strain HLHK9)	131
Q0SZ91	RHAM_SHIF8	reviewed	L-rhamnose mutarotase (EC 5.1.3.32) (Rhamnose 1-epimerase) (Type-3 mutarotase)	rhaM SFV_3594	Shigella flexneri serotype 5b (strain 8401)	104
Q9Z8Z9	RPE_CHLPN	reviewed	Ribulose-phosphate 3-epimerase (EC 5.1.3.1) (Pentose-5-phosphate 3-epimerase) (PPE) (R5P3E)	rpe CPn_0185 CP_0583 CpB0188	Chlamydia pneumoniae (Chlamydophila pneumoniae)	229
B4RS18	GLGC_ALTMD	reviewed	Glucose-1-phosphate adenylyltransferase (EC 2.7.7.27) (ADP-glucose pyrophosphorylase) (ADPGlc PPase) (ADP-glucose synthase)	glgC MADE_1008400	Alteromonas mediterranea (strain DSM 17117 / CIP 110805 / LMG 28347 / Deep ecotype)	431
Q3YW95	GLGC_SHISS	reviewed	Glucose-1-phosphate adenylyltransferase (EC 2.7.7.27) (ADP-glucose pyrophosphorylase) (ADPGlc PPase) (ADP-glucose synthase)	glgC SSON_3670	Shigella sonnei (strain Ss046)	431
Q8CXX5	MALT_ECOL6	reviewed	HTH-type transcriptional regulator MalT (ATP-dependent transcriptional activator MalT)	malT c4196	Escherichia coli O6:H1 (strain CFT073 / ATCC 700928 / UPEC)	901
B5BHH3	MALT_SALPK	reviewed	HTH-type transcriptional regulator MalT (ATP-dependent transcriptional activator MalT)	malT SSPA3155	Salmonella paratyphi A (strain AKU_12601)	901
Q7WGU9	HLDD_BORBR	reviewed	ADP-L-glycero-D-manno-heptose-6-epimerase (EC 5.1.3.20) (ADP-L-glycero-beta-D-manno-heptose-6-epimerase) (ADP-glyceromanno-heptose 6-epimerase) (ADP-hep 6-epimerase) (AGME)	hldD htrM rfaD BB3462	Bordetella bronchiseptica (strain ATCC BAA-588 / NCTC 13252 / RB50) (Alcaligenes bronchisepticus)	329
Q5P2S1	HLDD_AROAE	reviewed	ADP-L-glycero-D-manno-heptose-6-epimerase (EC 5.1.3.20) (ADP-L-glycero-beta-D-manno-heptose-6-epimerase) (ADP-glyceromanno-heptose 6-epimerase) (ADP-hep 6-epimerase) (AGME)	hldD AZOSEA22680 ebA3999	Aromatoleum aromaticum (strain EbN1) (Azoarcus sp. (strain EbN1))	319
P19487	GUNA_XANCP	reviewed	Major extracellular endoglucanase (EC 3.2.1.4) (Cellulase) (Endo-1,4-beta-glucanase)	engXCA XCC3521	Xanthomonas campestris pv. campestris (strain ATCC 33913 / DSM 3586 / NCPPB 528 / LMG 568 / P 25)	484
P46236	GUNB_FUSOX	reviewed	Putative endoglucanase type B (EC 3.2.1.4) (Cellulase) (Endo-1,4-beta-glucanase)		Fusarium oxysporum (Fusarium vascular wilt)	462
P23550	GUNB_PAELA	reviewed	Endoglucanase B (EC 3.2.1.4) (Cellulase B) (Endo-1,4-beta-glucanase B) (EG-B)	celB	Paenibacillus lautus (Bacillus lautus)	566
P15326	IAMY_COILA	reviewed	Alpha-amylase inhibitor/endochitinase (EC 3.2.1.14) (Fragments)		Coix lacryma-jobi (Job's tears)	133
B7J2K0	NANE_BORBZ	reviewed	Putative N-acetylmannosamine-6-phosphate 2-epimerase (EC 5.1.3.9) (ManNAc-6-P epimerase)	nanE BbuZS7_0664	Borrelia burgdorferi (strain ZS7)	232
B1IQQ6	NANE_ECOLC	reviewed	Putative N-acetylmannosamine-6-phosphate 2-epimerase (EC 5.1.3.9) (ManNAc-6-P epimerase)	nanE EcolC_0483	Escherichia coli (strain ATCC 8739 / DSM 1576 / Crooks)	229
P0C7L8	PPR3E_RAT	reviewed	Protein phosphatase 1 regulatory subunit 3E	Ppp1r3e	Rattus norvegicus (Rat)	279
Q5BJY6	NAGA_RAT	reviewed	N-acetylglucosamine-6-phosphate deacetylase (GlcNAc 6-P deacetylase) (EC 3.5.1.25) (Amidohydrolase domain-containing protein 2)	Amdhd2	Rattus norvegicus (Rat)	409
